name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
경복궁 구월점,음식점,인천광역시 남동구 인주대로 593 (구월동),37.45035646,126.7028739,,,,,인천 남동구 인주대로 593
송도갈매기 주안점,음식점,인천광역시 미추홀구 구월로 23 (주안동),37.45789582,126.692997,,,,,인천 미추홀구 구월로 23
송도골,음식점,인천광역시 미추홀구 능해길46번길 4 (용현동),37.45865118,126.6398051,,,,,인천 미추홀구 능해길46번길 4
경복궁 부평점,음식점,인천광역시 부평구 길주로 643 (삼산동),37.50722106,126.7341955,,,,,인천 부평구 길주로 643
송돗골,음식점,인천광역시 연수구 앵고개로103번길 15 (동춘동),37.41365256,126.6575872,,,,,인천 연수구 앵고개로103번길 15
송림가든,음식점,인천광역시 옹진군 덕적면 덕적남로 626-3,37.2248091,126.1158303,,,,,인천 옹진군 덕적면 덕적남로 626-3
경복궁불고기 계산점,음식점,인천광역시 계양구 오조산로 17 (작전동),37.53236977,126.7379753,,,,,인천 계양구 오조산로 17
송쭈집,음식점,"인천광역시 연수구 컨벤시아대로 126 (송도동, 푸르지오월드마크)",37.39297918,126.6456889,,,,,인천 연수구 컨벤시아대로 126
경복궁불고기 송도점,음식점,인천광역시 연수구 청량로79번길 21 (동춘동),37.41453143,126.6579673,,,,,인천 연수구 청량로79번길 21
수밀원,음식점,인천광역시 연수구 능허대로 231 (옥련동),37.41566441,126.6518692,,,,,인천 연수구 능허대로 231
숙성명작,음식점,인천광역시 서구 담지로8번길 14 (청라동),37.53080233,126.661164,,,,,인천 서구 담지로8번길 14
스와갓인디아 레스토랑,음식점,인천광역시 연수구 하모니로 124 (송도동),37.38566162,126.6451666,,,,,인천 연수구 하모니로 124
경복궁삼계탕 삼산점,음식점,인천광역시 부평구 평천로 553 (삼산동),37.5165666,126.7522151,,,,,인천 부평구 평천로 553
시골쌈밥,음식점,인천광역시 중구 우현로35번길 8 (신포동),37.47062043,126.6268832,,,,,인천 중구 우현로35번길 8
시옌,음식점,인천광역시 남동구 인주대로 560 (구월동),37.44983185,126.6990837,,,,,인천 남동구 인주대로 560
경복궁 송도본점,음식점,인천광역시 연수구 청량로 120 (옥련동),37.41813539,126.6549555,,,,,인천 연수구 청량로 120
식객,음식점,인천광역시 옹진군 북도면 장봉로537번길 10,37.53246873,126.3380774,,,,,인천 옹진군 북도면 장봉로537번길 10
경복궁 송림점,음식점,인천광역시 서구 백범로 884 (가좌동),37.48598005,126.6601883,,,,,인천 서구 백범로 884
신도전망대회집,음식점,인천광역시 옹진군 북도면 신도로 183,37.52470222,126.4323711,,,,,인천 옹진군 북도면 신도로 183
내일더사랑해,음식점,인천광역시 남동구 선수촌공원로23번길 6-17 (구월동),37.44195559,126.7093657,,,,,인천광역시 남동구 선수촌공원로23번길 6-17
스시사쿠 송도점,음식점,인천광역시 연수구 송도과학로16번길 13-18 (송도동),37.38108403,126.6608218,,,,,인천광역시 연수구 송도과학로16번길 13-18
툴롱(toulon),음식점,인천광역시 연수구 인천타워대로132번길 30 (송도동),37.38604148,126.6435733,,,,,인천광역시 연수구 인천타워대로132번길 30
[백년가게]돈비어천가,음식점,인천광역시 중구 개항로 53-1 (내동),37.47263949,126.6285945,,,,,인천광역시 중구 개항로 53-1
하늘가든하늘장,음식점,인천광역시 옹진군 영흥면 영흥로251번길 24,37.2577647,126.4848135,,,,,인천광역시 옹진군 영흥면 영흥로251번길 24
