name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
롤러스타 롤러스케이트장,놀거리,인천광역시 연수구 청학동 496-4 연수광장프라자 7층,37.41768562,126.6772304,,,,,인천광역시 연수구 벚꽃로 106(청학동)
비비스타디움,놀거리,인천광역시 부평구 삼산동 459-1 삼산동 이리움프라자 4층,37.50835944,126.7348282,,,,,인천광역시 부평구 체육관로 30 (삼산동)
함허동천야영장,놀거리,인천광역시?강화군?화도면?사기리 340-2,37.61138692,126.4526206,,,,,인천광역시 강화군 화도면 해안남로1196번길 38
검디관광농원캠핑장,놀거리,인천광역시?강화군?길상면?동검리 127-15,37.5870297,126.5127602,,,,,인천광역시 강화군 길상면 동검길 159-47
스티라요가,놀거리,인천광역시?중구?운서동 3060-34,37.4936975,126.500014,,,,,인천 중구 운서로7번길 5
인천문학경기장 스노우파크,놀거리,인천광역시 미추홀구 문학동 482 문학경기장,37.43663088,126.6905648,,,,,인천광역시 미추홀구 매소홀로 618
영종씨사이드캠핑장,놀거리,인천광역시 중구 운남동 1640-1 씨사이드 텐트캠핑장 관리사무실,37.47241823,126.523779,,,,,인천광역시 중구 큰말로 25
십리포해수욕장야영장,놀거리,인천광역시?옹진군?영흥면?내리 724-195 샤워장,37.28198414,126.4862877,,,,,인천광역시 옹진군 영흥면 영흥북로 388-1
황산초지바다낚시터,놀거리,,37.62025678,126.5352239,,,,,인천광역시 강화군 길상면 초지리 1325-60
황산레저바다낚시터,놀거리,인천광역시?강화군?길상면?초지리 1323 황산레저바다낚시터,37.6181987,126.5359878,,,,,인천광역시 강화군 길상면 해안남로117번길 5
[인천 개항 누리길] 1시간 코스,놀거리,인천광역시?중구?해안동1가 1-5 인천아트플랫폼,37.47260602,126.6205007,,,,,인천광역시 중구 제물량로218번길 3 (해안동1가)
영흥도어울림캠핑장,놀거리,인천광역시?옹진군?영흥면 내리 1327-93,37.28276406,126.4552294,,,,,인천광역시 옹진군 영흥서로 452-67
하늘빛,놀거리,인천광역시?옹진군?영흥면 내리 1659-2,37.27446777,126.4536992,,,,,인천광역시 옹진군 영흥서로 527-26
글램조이,놀거리,인천광역시?강화군?양도면 건평리 463-12,37.68883512,126.3898603,,,,,인천광역시 강화군 해안서로 689
